id,Predicted
597526,0.47616726
597527,0.47583735
597528,0.47616726
597529,0.32838842
597530,0.47616726
597531,0.30549696
597532,0.46818128
597533,0.40210715
597534,0.33804303
597535,0.47616726
597536,0.22952452
597537,0.32220274
597538,0.38511088
597539,0.3491192
597540,0.19984818
597541,0.47616726
597542,0.47616726
597543,0.47616726
597544,0.31128222
597545,0.3296959
597546,0.34200814
597547,0.47616726
597548,0.33609116
597549,0.47616726
597550,0.30384818
597551,0.34658432
597552,0.25970566
597553,0.42952088
597554,0.45492357
597555,0.40624043
597556,0.47616726
597557,0.47616726
597558,0.36209285
597559,0.45328155
597560,0.47616726
597561,0.47616726
597562,0.3949762
597563,0.47616726
597564,0.31412435
597565,0.45555758
597566,0.41984284
597567,0.47532117
597568,0.47616726
597569,0.4523513
597570,0.47616726
597571,0.35393888
597572,0.47616726
597573,0.4476199
597574,0.47616726
597575,0.34357744
597576,0.37086245
597577,0.33022153
597578,0.33882728
597579,0.3512975
597580,0.47616726
597581,0.28882742
597582,0.36224547
597583,0.2000312
597584,0.32612917
597585,0.3211887
597586,0.3604488
597587,0.45647478
597588,0.3711414
597589,0.47616726
597590,0.47616726
597591,0.32537392
597592,0.32514846
597593,0.43792713
597594,0.097834274
597595,0.4526335
597596,0.29996127
597597,0.47616726
597598,0.47551772
597599,0.37337258
597600,0.47616726
597601,0.3419705
597602,0.33934724
597603,0.47616726
597604,0.42425802
597605,0.39208865
597606,0.47616726
597607,0.47112724
597608,0.47616726
597609,0.36975887
597610,0.38378108
597611,0.3516944
597612,0.43456346
597613,0.3320467
597614,0.2844592
597615,0.47616726
597616,0.45671457
597617,0.47616726
597618,0.34380677
597619,0.47616726
597620,0.4771602
597621,0.44382596
597622,0.46114725
597623,0.2267135
597624,0.47616726
597625,0.47616726
597626,0.38736698
597627,0.3612811
597628,0.47616726
597629,0.28897703
597630,0.30597267
597631,0.47616726
597632,0.47616726
597633,0.25269705
597634,0.24292375
597635,0.33987167
597636,0.47616726
597637,0.38671172
597638,0.47616726
597639,0.47616726
597640,0.47616726
597641,0.42570055
597642,0.47616726
597643,0.38799524
597644,0.47616726
597645,0.427381
597646,0.45194456
597647,0.47616726
597648,0.47616726
597649,0.47616726
597650,0.4600925
597651,0.34422308
597652,0.4086622
597653,0.4745406
597654,0.34562775
597655,0.26831913
597656,0.47616726
597657,0.34430012
597658,0.42189533
597659,0.34057546
597660,0.34055495
597661,0.45464274
597662,0.33759755
597663,0.31198737
597664,0.32932284
597665,0.38679326
597666,0.33075166
597667,0.47616726
597668,0.47616726
597669,0.3956004
597670,0.47616726
597671,0.42629296
597672,0.47616726
597673,0.47616726
597674,0.42936653
597675,0.47616726
597676,0.43199587
597677,0.47121108
597678,0.36382928
597679,0.42954147
597680,0.40030533
597681,0.47616726
597682,0.28017205
597683,0.3540898
597684,0.3267809
597685,0.47616726
597686,0.26637173
597687,0.37621504
597688,0.38249204
597689,0.47616726
597690,0.47616726
597691,0.47616726
597692,0.47616726
597693,0.3455773
597694,0.47616726
597695,0.47616726
597696,0.3941949
597697,0.29439825
597698,0.33634216
597699,0.47616726
597700,0.3206132
597701,0.47616726
597702,0.39508027
597703,0.3363294
597704,0.47527772
597705,0.47741905
597706,0.3515759
597707,0.3689739
597708,0.46650037
597709,0.34116408
597710,0.3240499
597711,0.47616726
597712,0.3319112
597713,0.47616726
597714,0.47616726
597715,0.3915257
597716,0.47616726
597717,0.47616726
597718,0.47616726
597719,0.33109772
597720,0.47616726
597721,0.40892935
597722,0.3292436
597723,0.47616726
597724,0.27894017
597725,0.32935968
597726,0.4609244
597727,0.43856764
597728,0.43621272
597729,0.47616726
597730,0.47616726
597731,0.4163747
597732,0.47616726
597733,0.47616726
597734,0.47616726
597735,0.43964723
597736,0.29294056
597737,0.455106
597738,0.3403296
597739,0.4607322
597740,0.33759913
597741,0.44346073
597742,0.47616726
597743,0.18565413
597744,0.30643234
597745,0.45894954
597746,0.2772187
597747,0.32929462
597748,0.47616726
597749,0.47616726
597750,0.29244062
597751,0.47616726
597752,0.47616726
597753,0.43692514
597754,0.34904683
597755,0.44911414
597756,0.47616726
597757,0.47616726
597758,0.47616726
597759,0.32313156
597760,0.35268417
597761,0.47616726
597762,0.47616726
597763,0.47616726
597764,0.47616726
597765,0.38301578
597766,0.47616726
597767,0.4607666
597768,0.42860183
597769,0.33849618
597770,0.338078
597771,0.41807184
597772,0.38698813
597773,0.47616726
597774,0.47616726
597775,0.47616726
597776,0.47616726
597777,0.47616726
597778,0.47616726
597779,0.47616726
597780,0.296673
597781,0.41944215
597782,0.33868188
597783,0.3666635
597784,0.47616726
597785,0.38850227
597786,0.34557372
597787,0.34129706
597788,0.47616726
597789,0.46267426
597790,0.47616726
597791,0.33707058
597792,0.47616726
597793,0.33993596
597794,0.4122343
597795,0.33077222
597796,0.36235657
597797,0.44319874
597798,0.47616726
597799,0.39741105
597800,0.47616726
597801,0.47616726
597802,0.34801775
597803,0.33288494
597804,0.3831881
597805,0.23872589
597806,0.3334977
597807,0.2713068
597808,0.20425868
597809,0.30633703
597810,0.46277615
597811,0.33726612
597812,0.4613336
597813,0.3964689
597814,0.3785658
597815,0.47616726
597816,0.47616726
597817,0.385595
597818,0.33871934
597819,0.3854342
597820,0.47616726
597821,0.3857211
597822,0.46940735
597823,0.47220752
597824,0.47616726
597825,0.47616726
597826,0.33434805
597827,0.47616726
597828,0.3437922
597829,0.35375547
597830,0.47616726
597831,0.463163
597832,0.35092717
597833,0.44313067
597834,0.33335948
597835,0.46529046
597836,0.46577367
597837,0.33802897
597838,0.32716432
597839,0.26873216
597840,0.47616726
597841,0.47616726
597842,0.42703444
597843,0.41406387
597844,0.4175386
597845,0.47616726
597846,0.33260128
597847,0.34997225
597848,0.47616726
597849,0.47616726
597850,0.41721898
597851,0.47616726
597852,0.47616726
597853,0.47616726
597854,0.3087072
597855,0.33625033
597856,0.47616726
597857,0.33738682
597858,0.39636785
597859,0.33953482
597860,0.47616726
597861,0.47616726
597862,0.28612715
597863,0.47616726
597864,0.47616726
597865,0.3293219
597866,0.47616726
597867,0.47616726
597868,0.45824143
597869,0.39515775
597870,0.47616726
597871,0.29585856
597872,0.33864906
597873,0.33680677
597874,0.46372196
597875,0.46704572
597876,0.47616726
597877,0.1373919
597878,0.47616726
597879,0.29766878
597880,0.4472931
597881,0.47051972
597882,0.3326397
597883,0.3367736
597884,0.47616726
597885,0.34080544
597886,0.25798184
597887,0.33993027
597888,0.47616726
597889,0.47616726
597890,0.47616726
597891,0.3099813
597892,0.24467726
597893,0.33969334
597894,0.47616726
597895,0.46078068
597896,0.44838044
597897,0.35178944
597898,0.47616726
597899,0.47616726
597900,0.3468437
597901,0.46915293
597902,0.32712135
597903,0.47616726
597904,0.40494332
597905,0.4404204
597906,0.3410908
597907,0.32690334
597908,0.42159435
597909,0.47616726
597910,0.47616726
597911,0.47616726
597912,0.33784255
597913,0.47307962
597914,0.42880866
597915,0.47616726
597916,0.4655226
597917,0.4192265
597918,0.39689788
597919,0.3174769
597920,0.31546247
597921,0.43672428
597922,0.4752842
597923,0.47616726
597924,0.32613248
597925,0.3396587
597926,0.3801572
597927,0.33573765
597928,0.4737217
597929,0.47616726
597930,0.47616726
597931,0.47616726
597932,0.3735243
597933,0.3364449
597934,0.41294786
597935,0.47616726
597936,0.3046713
597937,0.34324247
597938,0.34578457
597939,0.47616726
597940,0.47616726
597941,0.44836673
597942,0.41255555
597943,0.47616726
597944,0.47616726
597945,0.47616726
597946,0.47616726
597947,0.31358096
597948,0.31504768
597949,0.45148206
597950,0.47616726
597951,0.45619735
597952,0.47616726
597953,0.47616726
597954,0.3761431
597955,0.47616726
597956,0.47616726
597957,0.2953678
597958,0.47616726
597959,0.47616726
597960,0.47616726
597961,0.37091538
597962,0.44999337
597963,0.47616726
597964,0.47616726
597965,0.36124685
597966,0.325907
597967,0.3475655
597968,0.3061479
597969,0.32196048
597970,0.30356792
597971,0.47616726
597972,0.2947112
597973,0.47616726
597974,0.4742418
597975,0.30838397
597976,0.47616726
597977,0.43399388
597978,0.47616726
597979,0.34096462
597980,0.4251377
597981,0.2462128
597982,0.4430689
597983,0.47616726
597984,0.43382543
597985,0.34251425
597986,0.3414565
597987,0.47616726
597988,0.47616726
597989,0.47616726
597990,0.29775628
597991,0.31507438
597992,0.35260096
597993,0.46797943
597994,0.45111224
597995,0.41269335
597996,0.36745113
597997,0.32510114
597998,0.47616726
597999,0.45813316
598000,0.47616726
598001,0.47616726
598002,0.33338204
598003,0.34363925
598004,0.47616726
598005,0.4150842
598006,0.37594453
598007,0.289512
598008,0.3980943
598009,0.34280202
598010,0.47616726
598011,0.32844457
598012,0.33307055
598013,0.47616726
598014,0.39027676
598015,0.43385243
598016,0.34999153
598017,0.42971912
598018,0.47616726
598019,0.47616726
598020,0.3433853
598021,0.4339974
598022,0.16820988
598023,0.47616726
598024,0.47616726
598025,0.34702817
598026,0.325095
598027,0.4716229
598028,0.4182089
598029,0.47616726
598030,0.29911137
598031,0.2593602
598032,0.47616726
598033,0.47616726
598034,0.2773299
598035,0.34272578
598036,0.30310243
598037,0.43301612
598038,0.47616726
598039,0.3725203
598040,0.3320808
598041,0.34927455
598042,0.46445855
598043,0.3829932
598044,0.4241985
598045,0.370188
598046,0.34064516
598047,0.38282102
598048,0.26764753
598049,0.41578877
598050,0.46066245
598051,0.3772582
598052,0.44512793
598053,0.25000793
598054,0.47616726
598055,0.47616726
598056,0.41471463
598057,0.33404753
598058,0.47616726
598059,0.3187256
598060,0.3371516
598061,0.47616726
598062,0.27791643
598063,0.30011493
598064,0.44450128
598065,0.37850666
598066,0.47616726
598067,0.44487983
598068,0.43001354
598069,0.20387274
598070,0.40391326
598071,0.33064902
598072,0.47616726
598073,0.45465103
598074,0.40853935
598075,0.4446357
598076,0.3654829
598077,0.47616726
598078,0.42821413
598079,0.47475561
598080,0.47616726
598081,0.32450315
598082,0.35461503
598083,0.47616726
598084,0.28447482
598085,0.3957018
598086,0.33871743
598087,0.43552303
598088,0.33092064
598089,0.47616726
598090,0.4705156
598091,0.44528782
598092,0.458873
598093,0.47616726
598094,0.33889997
598095,0.47616726
598096,0.20601909
598097,0.3085414
598098,0.44080412
598099,0.3035221
598100,0.47616726
598101,0.40767074
598102,0.3481086
598103,0.47616726
598104,0.33312312
598105,0.42979375
598106,0.24078049
598107,0.38423446
598108,0.31371978
598109,0.40285745
598110,0.4428455
598111,0.33432242
598112,0.3712352
598113,0.34063074
598114,0.47616726
598115,0.46620336
598116,0.3280488
598117,0.45784467
598118,0.47616726
598119,0.28884557
598120,0.47614488
598121,0.42758617
598122,0.4622982
598123,0.34172073
598124,0.29077533
598125,0.3295358
598126,0.47947517
598127,0.47616726
598128,0.3448151
598129,0.31407323
598130,0.44192728
598131,0.47616726
598132,0.47616726
598133,0.3163967
598134,0.40004292
598135,0.2449287
598136,0.36778563
598137,0.47616726
598138,0.30456692
598139,0.43497443
598140,0.47616726
598141,0.47616726
598142,0.47616726
598143,0.116359286
598144,0.372193
598145,0.27233255
598146,0.47616726
598147,0.47616726
598148,0.2652804
598149,0.33396688
598150,0.4647101
598151,0.39929202
598152,0.2815736
598153,0.43969682
598154,0.44613218
598155,0.47616726
598156,0.47616726
598157,0.47616726
598158,0.25328428
598159,0.27294567
598160,0.459243
598161,0.4378799
598162,0.45655435
598163,0.47616726
598164,0.25897095
598165,0.35866526
598166,0.44320258
598167,0.47616726
598168,0.42392665
598169,0.46506706
598170,0.344743
598171,0.33868343
598172,0.4660428
598173,0.4288273
598174,0.47616726
598175,0.46531656
598176,0.39346468
598177,0.3120311
598178,0.24356945
598179,0.32562515
598180,0.39819044
598181,0.47616726
598182,0.32316723
598183,0.34484214
598184,0.3528526
598185,0.34180376
598186,0.47616726
598187,0.47616726
598188,0.28582394
598189,0.18756571
598190,0.37600163
598191,0.3899434
598192,0.33975407
598193,0.47616726
598194,0.32166877
598195,0.38206455
598196,0.47616726
598197,0.47616726
598198,0.33137327
598199,0.47616726
598200,0.3204802
598201,0.43568465
598202,0.43763843
598203,0.40567204
598204,0.47616726
598205,0.32601592
598206,0.30147174
598207,0.47616726
598208,0.2863451
598209,0.4615667
598210,0.36907303
598211,0.47616726
598212,0.32206497
598213,0.47616726
598214,0.396722
598215,0.34115577
598216,0.391713
598217,0.3458982
598218,0.39937285
598219,0.33682865
598220,0.357249
598221,0.4179763
598222,0.3390399
598223,0.41254804
598224,0.36375588
598225,0.2923389
598226,0.36986315
598227,0.341713
598228,0.4240464
598229,0.47616726
598230,0.3667282
598231,0.47616726
598232,0.308048
598233,0.47616726
598234,0.33921692
598235,0.3678215
598236,0.47616726
598237,0.47616726
598238,0.2929166
598239,0.4254495
598240,0.47616726
598241,0.34109956
598242,0.37961206
598243,0.47284165
598244,0.29191333
598245,0.47616726
598246,0.4508643
598247,0.47616726
598248,0.43699485
598249,0.4103158
598250,0.3523488
598251,0.14324552
598252,0.47616726
598253,0.47616726
598254,0.36791667
598255,0.33645278
598256,0.3182254
598257,0.30208904
598258,0.30402642
598259,0.47616726
598260,0.33255285
598261,0.47616726
598262,0.47616726
598263,0.42411277
598264,0.37084305
598265,0.43918264
598266,0.4287471
598267,0.50662935
598268,0.38937986
598269,0.47616726
598270,0.47498077
598271,0.3061801
598272,0.33063564
598273,0.42473137
598274,0.47616726
598275,0.47616726
598276,0.43336046
598277,0.33968028
598278,0.47616726
598279,0.38925302
598280,0.47616726
598281,0.47616726
598282,0.47616726
598283,0.29701546
598284,0.47616726
598285,0.29571894
598286,0.39857954
598287,0.35020912
598288,0.42546788
598289,0.26335487
598290,0.32483205
598291,0.47104603
598292,0.47616726
598293,0.2714119
598294,0.47616726
598295,0.43129152
598296,0.43714902
598297,0.32268712
598298,0.33876988
598299,0.29010132
598300,0.41558272
598301,0.47616726
598302,0.3006125
598303,0.373522
598304,0.47616726
598305,0.47616726
598306,0.47616726
598307,0.33426386
598308,0.37073398
598309,0.44041035
598310,0.37609476
598311,0.47616726
598312,0.47616726
598313,0.47616726
598314,0.3959151
598315,0.47616726
598316,0.35068643
598317,0.47479185
598318,0.47616726
598319,0.41192487
598320,0.46964514
598321,0.39414385
598322,0.30070773
598323,0.33435118
598324,0.47616726
598325,0.41001767
598326,0.47616726
598327,0.46906424
598328,0.40823218
598329,0.3320155
598330,0.46900216
598331,0.33688843
598332,0.47616726
598333,0.3333062
598334,0.47616726
598335,0.42315048
598336,0.34276175
598337,0.47616726
598338,0.30489174
598339,0.32105288
598340,0.4032282
598341,0.47616726
598342,0.3204174
598343,0.47616726
598344,0.30756176
598345,0.47616726
598346,0.33834693
598347,0.47616726
598348,0.4118202
598349,0.47616726
598350,0.4272857
598351,0.40467936
598352,0.10244664
598353,0.47616726
598354,0.45534208
598355,0.30311573
598356,0.47616726
598357,0.34142047
598358,0.47616726
598359,0.46954292
598360,0.3841723
598361,0.47616726
598362,0.4021074
598363,0.37581033
598364,0.44938198
598365,0.38578275
598366,0.2498628
598367,0.4344068
598368,0.336001
598369,0.4618899
598370,0.3011434
598371,0.47616726
598372,0.33806598
598373,0.44435188
598374,0.47616726
598375,0.27934644
598376,0.47616726
598377,0.34963587
598378,0.4555266
598379,0.47616726
598380,0.47616726
598381,0.30283344
598382,0.33425853
598383,0.4153942
598384,0.47616726
598385,0.47616726
598386,0.3312961
598387,0.35600436
598388,0.47616726
598389,0.41488233
598390,0.108251035
598391,0.47616726
598392,0.3411972
598393,0.32220134
598394,0.47616726
598395,0.41623414
598396,0.3429365
598397,0.4555277
598398,0.43756914
598399,0.424372
598400,0.4614462
598401,0.35826877
598402,0.47616726
598403,0.2918624
598404,0.3830143
598405,0.4052566
598406,0.45594433
598407,0.41710666
598408,0.47242597
598409,0.41621155
598410,0.46270007
598411,0.28977942
598412,0.3362676
598413,0.47616726
598414,0.47616726
598415,0.2197089
598416,0.47616726
598417,0.450765
598418,0.47616726
598419,0.45351622
598420,0.43996114
598421,0.35136893
598422,0.23650275
598423,0.47616726
598424,0.44364658
598425,0.4164804
598426,0.3360862
598427,0.43685365
598428,0.46751884
598429,0.41313353
598430,0.44479123
598431,0.2508399
598432,0.39391822
598433,0.47616726
598434,0.33788058
598435,0.47616726
598436,0.35338715
598437,0.31089768
598438,0.35359347
598439,0.38168257
598440,0.42102265
598441,0.32595327
598442,0.47616726
598443,0.47616726
598444,0.47616726
598445,0.29013732
598446,0.47616726
598447,0.34775952
598448,0.34316117
598449,0.47616726
598450,0.44111
598451,0.36733663
598452,0.47616726
598453,0.41752714
598454,0.28587264
598455,0.30583712
598456,0.3920296
598457,0.33812365
598458,0.33826685
598459,0.44197395
598460,0.46207854
598461,0.47616726
598462,0.47616726
598463,0.30516994
598464,0.34258273
598465,0.47616726
598466,0.32615626
598467,0.47616726
598468,0.47616726
598469,0.43296713
598470,0.43290442
598471,0.47616726
598472,0.3409072
598473,0.2929427
598474,0.39899424
598475,0.47616726
598476,0.42253324
598477,0.32820803
598478,0.47616726
598479,0.47616726
598480,0.33111072
598481,0.47616726
598482,0.4469904
598483,0.44468093
598484,0.327022
598485,0.47053966
598486,0.47616726
598487,0.3236891
598488,0.47616726
598489,0.33424386
598490,0.47616726
598491,0.47616726
598492,0.47616726
598493,0.30057162
598494,0.47616726
598495,0.47616726
598496,0.36342338
598497,0.47616726
598498,0.3310895
598499,0.34044728
598500,0.3251173
598501,0.30587658
598502,0.47616726
598503,0.47616726
598504,0.47616726
598505,0.47616726
598506,0.42873782
598507,0.4626619
598508,0.47616726
598509,0.39950794
598510,0.45414427
598511,0.3374123
598512,0.3363752
598513,0.43002906
598514,0.47616726
598515,0.31877282
598516,0.33379474
598517,0.41356343
598518,0.47616726
598519,0.43056154
598520,0.34433395
598521,0.32169902
598522,0.33904085
598523,0.35791492
598524,0.34044886
598525,0.40478855
598526,0.47616726
598527,0.32949746
598528,0.4077316
598529,0.47616726
598530,0.47616726
598531,0.2706677
598532,0.37612456
598533,0.33200458
598534,0.4454583
598535,0.47616726
598536,0.47616726
598537,0.3684547
598538,0.44044098
598539,0.4548964
598540,0.34889957
598541,0.34555492
598542,0.3316554
598543,0.45202634
598544,0.47616726
598545,0.39338818
598546,0.41986638
598547,0.2714603
598548,0.3355425
598549,0.36347672
598550,0.41060522
598551,0.4240602
598552,0.34075877
598553,0.47616726
598554,0.47616726
598555,0.38871038
598556,0.47616726
598557,0.47616726
598558,0.3116062
598559,0.45633513
598560,0.34168592
598561,0.30784196
598562,0.47616726
598563,0.47616726
598564,0.46318483
598565,0.36888233
598566,0.36194625
598567,0.45994034
598568,0.33957013
598569,0.47589448
598570,0.39157054
598571,0.04340636
598572,0.44669107
598573,0.47616726
598574,0.47616726
598575,0.47616726
598576,0.31362158
598577,0.45838445
598578,0.46708265
598579,0.38924387
598580,0.47616726
598581,0.33227688
598582,0.388484
598583,0.4326809
598584,0.47616726
598585,0.35200095
598586,0.3397426
598587,0.47616726
598588,0.2225379
598589,0.47616726
598590,0.46701574
598591,0.36281198
598592,0.33454326
598593,0.3345448
598594,0.25338984
598595,0.3917186
598596,0.3713805
598597,0.3137519
598598,0.24871147
598599,0.33456424
598600,0.47365302
598601,0.32167563
598602,0.33579168
598603,0.33463112
598604,0.43654162
598605,0.47616726
598606,0.47616726
598607,0.47616726
598608,0.23529036
598609,0.47616726
598610,0.47616726
598611,0.47616726
598612,0.20766233
598613,0.47616726
598614,0.47616726
598615,0.47616726
598616,0.32738492
598617,0.42455864
598618,0.29115638
598619,0.45941907
598620,0.3649105
598621,0.3418312
598622,0.47616726
598623,0.47616726
598624,0.437087
598625,0.33561915
598626,0.47616726
598627,0.25849843
598628,0.45207968
598629,0.4648478
598630,0.37975773
598631,0.47616726
598632,0.35450783
598633,0.4733506
598634,0.47616726
598635,0.5096665
598636,0.47616726
598637,0.34187704
598638,0.47616726
598639,0.47616726
598640,0.47616726
598641,0.3827978
598642,0.34643948
598643,0.31056395
598644,0.47616726
598645,0.3989091
598646,0.33064097
598647,0.47616726
598648,0.32690743
598649,0.28067958
598650,0.41723076
598651,0.47616726
598652,0.45470682
598653,0.3367768
598654,0.4244021
598655,0.44819483
598656,0.21481927
598657,0.27028728
598658,0.3956749
598659,0.47616726
598660,0.47402522
598661,0.32894546
598662,0.4403258
598663,0.4618431
598664,0.42519417
598665,0.35063353
598666,0.3041848
598667,0.4182425
598668,0.47616726
598669,0.47616726
598670,0.41629392
598671,0.46517196
598672,0.47616726
598673,0.2782655
598674,0.47616726
598675,0.3608065
598676,0.34707057
598677,0.47616726
598678,0.33942515
598679,0.4455722
598680,0.3412282
598681,0.47616726
598682,0.47616726
598683,0.47616726
598684,0.33672518
598685,0.24407406
598686,0.4037926
598687,0.078810774
598688,0.29799217
598689,0.47616726
598690,0.45575202
598691,0.4102399
598692,0.44706026
598693,0.3927683
598694,0.410176
598695,0.3264444
598696,0.37909633
598697,0.44576323
598698,0.47282436
598699,0.45638996
598700,0.32033616
598701,0.4397505
598702,0.47616726
598703,0.448296
598704,0.4259384
598705,0.29445705
598706,0.4699732
598707,0.41257843
598708,0.42038125
598709,0.3049776
598710,0.34481555
598711,0.26633146
598712,0.3533668
598713,0.40130526
598714,0.4537007
598715,0.47616726
598716,0.4564882
598717,0.34271067
598718,0.47444478
598719,0.33215907
598720,0.41901332
598721,0.47616726
598722,0.3760519
598723,0.415159
598724,0.41764414
598725,0.31163254
598726,0.43175885
598727,0.23855942
598728,0.36588317
598729,0.37373522
598730,0.47616726
598731,0.47616726
598732,0.4750232
598733,0.47616726
598734,0.37333798
598735,0.47616726
598736,0.47616726
598737,0.47616726
598738,0.37136453
598739,0.45162007
598740,0.35957253
598741,0.44024846
598742,0.41842696
598743,0.47616726
598744,0.47616726
598745,0.47616726
598746,0.40920913
598747,0.4060218
598748,0.47616726
598749,0.47616726
598750,0.35820168
598751,0.37855738
598752,0.4279972
598753,0.27613297
598754,0.2631975
598755,0.30838248
598756,0.43735734
598757,0.433229
598758,0.47616726
598759,0.4705157
598760,0.3238136
598761,0.32474378
598762,0.43986726
598763,0.47131693
598764,0.34709454
598765,0.31270874
598766,0.4750857
598767,0.3527758
598768,0.3964459
598769,0.47616726
598770,0.4082962
598771,0.45914704
598772,0.47616726
598773,0.34459716
598774,0.35827795
598775,0.38658002
598776,0.47616726
598777,0.33399725
598778,0.34631774
598779,0.3126128
598780,0.33794916
598781,0.47616726
598782,0.27431917
598783,0.47616726
598784,0.3507919
598785,0.31717062
598786,0.47616726
598787,0.43295875
598788,0.47616726
598789,0.33825338
598790,0.47616726
598791,0.3362156
598792,0.47616726
598793,0.37840596
598794,0.32045898
598795,0.47616726
598796,0.4154747
598797,0.45136294
598798,0.38323048
598799,0.34579074
598800,0.459659
598801,0.42031568
598802,0.29849714
598803,0.47616726
598804,0.3435933
598805,0.33011407
598806,0.46988374
598807,0.43015122
598808,0.47616726
598809,0.45279172
598810,0.47616726
598811,0.47616726
598812,0.47616726
598813,0.28446174
598814,0.47616726
598815,0.45616233
598816,0.47616726
598817,0.3361452
598818,0.47616726
598819,0.34146503
598820,0.47616726
598821,0.47616726
598822,0.47616726
598823,0.47616726
598824,0.3411263
598825,0.47616726
598826,0.46477032
598827,0.47887972
598828,0.33255747
598829,0.47616726
598830,0.47616726
598831,0.47616726
598832,0.32143134
598833,0.4258575
598834,0.46476272
598835,0.22530253
598836,0.43358245
598837,0.46083742
598838,0.2891239
598839,0.47220013
598840,0.4607328
598841,0.32767066
598842,0.47616726
598843,0.39138544
598844,0.23554094
598845,0.19849408
598846,0.47616726
598847,0.47616726
598848,0.33998132
598849,0.47539374
598850,0.36154413
598851,0.3364986
598852,0.47616726
598853,0.31528512
598854,0.3247644
598855,0.3378917
598856,0.36625865
598857,0.3351803
598858,0.47616726
598859,0.47616726
598860,0.3414139
598861,0.3666989
598862,0.34166458
598863,0.373392
598864,0.4449627
598865,0.47616726
598866,0.33182976
598867,0.47616726
598868,0.47616726
598869,0.35854918
598870,0.39849415
598871,0.47616726
598872,0.33344367
598873,0.33217475
598874,0.47616726
598875,0.31122568
598876,0.47616726
598877,0.33259773
598878,0.33176923
598879,0.47616726
598880,0.4568333
598881,0.47616726
598882,0.47616726
598883,0.3345404
598884,0.3426526
598885,0.3162399
598886,0.47616726
598887,0.32360336
598888,0.45482606
598889,0.47616726
598890,0.47616726
598891,0.4611003
598892,0.47616726
598893,0.3158723
598894,0.47616726
598895,0.2961171
598896,0.32295972
598897,0.39601246
598898,0.47616726
598899,0.34154117
598900,0.47143188
598901,0.47616726
598902,0.3268723
598903,0.2668628
598904,0.3787513
598905,0.3072201
598906,0.47616726
598907,0.4743555
598908,0.33959544
598909,0.33818898
598910,0.39572844
598911,0.47616726
598912,0.46154094
598913,0.47616726
598914,0.41098177
598915,0.35020217
598916,0.41611555
598917,0.28751186
598918,0.4456849
598919,0.47616726
598920,0.42954242
598921,0.47616726
598922,0.41030183
598923,0.31388703
598924,0.39698866
598925,0.37611908
598926,0.37251562
598927,0.3452845
598928,0.32330915
598929,0.47616726
598930,0.47616726
598931,0.38072166
598932,0.37487072
598933,0.3394438
598934,0.34259862
598935,0.3887152
598936,0.31487477
598937,0.359021
598938,0.19226655
598939,0.43523908
598940,0.36674625
598941,0.47616726
598942,0.3206391
598943,0.32812423
598944,0.37700933
598945,0.46093562
598946,0.47616726
598947,0.44770494
598948,0.3955712
598949,0.47616726
598950,0.44379342
598951,0.4250787
598952,0.47616726
598953,0.47616726
598954,0.47616726
598955,0.3790634
598956,0.33201185
598957,0.3424224
598958,0.38464463
598959,0.41132653
598960,0.47616726
598961,0.39991003
598962,0.47616726
598963,0.3222671
598964,0.4735231
598965,0.35237238
598966,0.47616726
598967,0.12155293
598968,0.4096501
598969,0.33520958
598970,0.3203558
598971,0.4686325
598972,0.24619529
598973,0.28602582
598974,0.3395304
598975,0.22909784
598976,0.4442394
598977,0.34282437
598978,0.35945326
598979,0.47616726
598980,0.47616726
598981,0.26115367
598982,0.47616726
598983,0.47616726
598984,0.3078222
598985,0.47616726
598986,0.36220545
598987,0.47616726
598988,0.34317824
598989,0.47616726
598990,0.43781832
598991,0.449935
598992,0.334697
598993,0.41025862
598994,0.4056346
598995,0.4490528
598996,0.47616726
598997,0.47616726
598998,0.226294
598999,0.47616726
599000,0.3041845
599001,0.38242504
599002,0.34674424
599003,0.47616726
599004,0.3353902
599005,0.15561841
599006,0.3517206
599007,0.31415653
599008,0.34140965
599009,0.3567233
599010,0.33526313
599011,0.32342076
599012,0.3585045
599013,0.32334518
599014,0.47616726
599015,0.47616726
599016,0.45264128
599017,0.30794123
599018,0.47616726
599019,0.43575075
599020,0.44129035
599021,0.33712134
599022,0.40997836
599023,0.3559164
599024,0.33180028
599025,0.41521743
599026,0.30120096
599027,0.29740027
599028,0.35164055
599029,0.47616726
599030,0.42367485
599031,0.38629046
599032,0.38412938
599033,0.47616726
599034,0.33526242
599035,0.40610558
599036,0.41559142
599037,0.47616726
599038,0.38067916
599039,0.36905044
599040,0.2876267
599041,0.38945788
599042,0.3820033
599043,0.29620248
599044,0.3392376
599045,0.47616726
599046,0.47616726
599047,0.43684715
599048,0.33230036
599049,0.4540694
599050,0.31915975
599051,0.47616726
599052,0.47616726
599053,0.45765263
599054,0.33392355
599055,0.47616726
599056,0.24707395
599057,0.47571263
599058,0.30013534
599059,0.3936976
599060,0.47616726
599061,0.32267413
599062,0.47616726
599063,0.47616726
599064,0.41080686
599065,0.47616726
599066,0.34415174
599067,0.38790342
599068,0.47616726
599069,0.16231138
599070,0.33486676
599071,0.47616726
599072,0.39454752
599073,0.41336706
599074,0.47616726
599075,0.48532793
599076,0.46932584
599077,0.45985866
599078,0.33386043
599079,0.47616726
599080,0.27707365
599081,0.46601126
599082,0.39413965
599083,0.45689446
